"","state_ut","Year","state_wise_working_capital.y","state_wise_fixed_capital.y","state_wise_number_of_factories.y","state_wise_number_of_mandays_employees.x","state_wise_number_of_employees.x","state_wise_gross_capital_formation.x","state_wise_gross_fixed_capital_formation.x","state_wise_net_fixed_capital_formation.x","state_wise_gross_value_added.x","state_wise_net_value_added.x","state_wise_value_of_gross_output.x","state_wise_total_inputs.x","state_wise_total_emoluments.x","state_wise_total_persons_engaged.y","state_wise_number_of_workers.y","state_wise_invested_capital.y","state_wise_productive_capital.y","state_wise_physical_working_capital.y","state_wise_death_rate.x","state_wise_average_daily_wage_rates_in_rural_india.x","state_wise_average_daily_wage_rates_in_rural_india.x.x","state_wise_average_daily_wage_rates_in_rural_india.y.y","state_wise_average_inflation_cpi_housing_urban","state_wise_average_inflation_cpi_fuel_and_light","state_wise_average_inflation_cpi_food_and_beverages","state_wise_death_rate.y","state_wise_birth_rate.x","state_wise_average_inflation_cpi_general","state_wise_wool_production.x","state_wise_wool_production.y","state_wise_fish_production.x","state_wise_fish_production.y","state_wise_egg_production.x","state_wise_egg_production.y","state_wise_milk_production.x","state_wise_milk_production.y","state_wise_meat_production.x","state_wise_meat_production.y","state_wise_per_hectare_consumption_of_fertiliser_n_p_k_.","state_wise_per_hectare_consumption_of_fertiliser_n_p_k","state_wise_birth_rate.y","state_wise_estimates_of_yield_sugarcane.x","state_wise_estimates_of_yield_sugarcane.y","state_wise_estimates_of_yield_cotton_lintt","state_wise_estimates_of_yield_oilseeds.x","state_wise_estimates_of_yield_oilseeds.y","state_wise_estimates_of_yield_total_foodgrains.x","state_wise_estimates_of_yield_total_foodgrains.y","state_wise_estimates_of_yield_pulses.x","state_wise_estimates_of_yield_pulses.y","state_wise_estimates_of_yield_coarse_cereals.x","state_wise_estimates_of_yield_coarse_cereals.y","state_wise_estimates_of_yield_wheat.x","state_wise_estimates_of_yield_wheat.y","state_wise_estimates_of_yield_rice.x","state_wise_estimates_of_yield_rice.y","state_wise_area_of_non_foodgrains_sugarcane.x","state_wise_area_of_non_foodgrains_sugarcane.y","state_wise_density_of_population","state_wise_area_of_non_foodgrains_cotton_lintt","state_wise_area_of_non_foodgrains_oilseeds.x","state_wise_area_of_non_foodgrains_oilseeds.y","state_wise_production_of_vegetables_total_vegetables.x","state_wise_production_of_vegetables_total_vegetables.y","state_wise_production_of_fruits_total_fruits.x","state_wise_production_of_fruits_total_fruits.y","state_wise_area_of_vegetables_total_vegetables.x","state_wise_area_of_vegetables_total_vegetables.y","state_wise_area_of_fruits_total_fruits.x","state_wise_area_of_fruits_total_fruits.y","state_wise_area_of_foodgrains_total_foodgrains.x","state_wise_area_of_foodgrains_total_foodgrains.y","state_wise_area_of_foodgrains_pulses.x","state_wise_area_of_foodgrains_pulses.y","state_wise_area_of_foodgrains_coarse_cereals.x","state_wise_area_of_foodgrains_coarse_cereals.y","state_wise_area_of_foodgrains_wheat.x","state_wise_area_of_foodgrains_wheat.y","state_wise_literacy_rate","state_wise_area_of_foodgrains_rice.x","state_wise_area_of_foodgrains_rice.y","state_wise_production_of_non_foodgrains_sugarcane","state_wise_production_of_non_foodgrains_sugarcane_.","state_wise_production_of_non_foodgrains_cotton_lintt","state_wise_production_of_non_foodgrains_oilseeds.x","state_wise_production_of_non_foodgrains_oilseeds.y","state_wise_production_of_foodgrains_total_foodgrains.x","state_wise_production_of_foodgrains_total_foodgrains.y","state_wise_production_of_foodgrains_pulses.x","state_wise_production_of_foodgrains_pulses.y","state_wise_production_of_foodgrains_coarse_cereals.x","state_wise_production_of_foodgrains_coarse_cereals.y","state_wise_production_of_foodgrains_wheat.x","state_wise_production_of_foodgrains_wheat.y","state_wise_production_of_foodgrains_rice.x","state_wise_production_of_foodgrains_rice.y","state_wise_sex_ratio","state_wise_pattern_of_land_use_cropping_intensity.x","state_wise_pattern_of_land_use_cropping_intensity.y","state_wise_pattern_of_land_use_net_irrigated_area_.","state_wise_pattern_of_land_use_net_irrigated_area","state_wise_pattern_of_land_use_gross_irrigated_area_.","state_wise_pattern_of_land_use_gross_irrigated_area","state_wise_pattern_of_land_use_net_sown_area_.","state_wise_pattern_of_land_use_net_sown_area","state_wise_pattern_of_land_use_gross_sown_area_.","state_wise_pattern_of_land_use_gross_sown_area","net_state_value_added_by_economic_activity_services.x","net_state_value_added_by_economic_activity_services.y","net_state_value_added_by_economic_activity_services.x.x","net_state_value_added_by_economic_activity_services.y.y","net_state_value_added_by_economic_activity_services.x.x.x","net_state_value_added_by_economic_activity_services.y.y.y","gross_state_value_added_by_economic_activity_services.x","gross_state_value_added_by_economic_activity_services.y","gross_state_value_added_by_economic_activity_services.x.x","gross_state_value_added_by_economic_activity_services.y.y","gross_state_value_added_by_economic_activity_services.x.x.x","gross_state_value_added_by_economic_activity_services.y.y.y","net_state_value_added_by_economic_activity_banking_and_insurance.x","net_state_value_added_by_economic_activity_banking_and_insurance.y","net_state_value_added_by_economic_activity_banking_and_insurance.x.x","state_wise_decadal_growth_rate_of_population","net_state_value_added_by_economic_activity_banking_and_insurance.y.y","net_state_value_added_by_economic_activity_banking_and_insurance.x.x.x","net_state_value_added_by_economic_activity_banking_and_insurance.y.y.y","gross_state_value_added_by_economic_activity_banking_and_insurance.x","gross_state_value_added_by_economic_activity_banking_and_insurance.y","gross_state_value_added_by_economic_activity_banking_and_insurance.x.x","gross_state_value_added_by_economic_activity_banking_and_insurance.y.y","gross_state_value_added_by_economic_activity_banking_and_insurance.x.x.x","gross_state_value_added_by_economic_activity_banking_and_insurance.y.y.y","net_state_value_added_by_economic_activity_industry.x","net_state_value_added_by_economic_activity_industry.y","net_state_value_added_by_economic_activity_industry.x.x","net_state_value_added_by_economic_activity_industry.y.y","net_state_value_added_by_economic_activity_industry.x.x.x","net_state_value_added_by_economic_activity_industry.y.y.y","gross_state_value_added_by_economic_activity_industry.x","gross_state_value_added_by_economic_activity_industry.y","gross_state_value_added_by_economic_activity_industry.x.x","gross_state_value_added_by_economic_activity_industry.y.y","gross_state_value_added_by_economic_activity_industry.x.x.x","gross_state_value_added_by_economic_activity_industry.y.y.y","net_state_value_added_by_economic_activity_construction.x","net_state_value_added_by_economic_activity_construction.y","net_state_value_added_by_economic_activity_construction.x.x","net_state_value_added_by_economic_activity_construction.y.y","net_state_value_added_by_economic_activity_construction.x.x.x","net_state_value_added_by_economic_activity_construction.y.y.y","gross_state_value_added_by_economic_activity_construction.x","gross_state_value_added_by_economic_activity_construction.y","gross_state_value_added_by_economic_activity_construction.x.x","state_wise_population_in_urban_area","gross_state_value_added_by_economic_activity_construction.y.y","gross_state_value_added_by_economic_activity_construction.x.x.x","gross_state_value_added_by_economic_activity_construction.y.y.y","net_state_value_added_by_economic_activity_manufacturing.x","net_state_value_added_by_economic_activity_manufacturing.y","net_state_value_added_by_economic_activity_manufacturing.x.x","net_state_value_added_by_economic_activity_manufacturing.y.y","net_state_value_added_by_economic_activity_manufacturing.x.x.x","net_state_value_added_by_economic_activity_manufacturing.y.y.y","gross_state_value_added_by_economic_activity_manufacturing.x","gross_state_value_added_by_economic_activity_manufacturing.y","gross_state_value_added_by_economic_activity_manufacturing.x.x","gross_state_value_added_by_economic_activity_manufacturing.y.y","gross_state_value_added_by_economic_activity_manufacturing.x.x.x","gross_state_value_added_by_economic_activity_manufacturing.y.y.y","net_state_value_added_by_economic_activity_agriculture.x","net_state_value_added_by_economic_activity_agriculture.y","net_state_value_added_by_economic_activity_agriculture.x.x","net_state_value_added_by_economic_activity_agriculture.y.y","net_state_value_added_by_economic_activity_agriculture.x.x.x","net_state_value_added_by_economic_activity_agriculture.y.y.y","gross_state_value_added_by_economic_activity_agriculture.x","gross_state_value_added_by_economic_activity_agriculture.y","gross_state_value_added_by_economic_activity_agriculture.x.x","gross_state_value_added_by_economic_activity_agriculture.y.y","gross_state_value_added_by_economic_activity_agriculture.x.x.x","gross_state_value_added_by_economic_activity_agriculture.y.y.y","net_state_domestic_product.x","net_state_domestic_product.y","net_state_domestic_product.x.x","state_wise_population_in_rural_area","net_state_domestic_product.y.y","net_state_domestic_product.x.x.x","net_state_domestic_product.y.y.y","gross_state_domestic_product.x","gross_state_domestic_product.y","gross_state_domestic_product.x.x","gross_state_domestic_product.y.y","gross_state_domestic_product.x.x.x","gross_state_domestic_product.y.y.y","per_capita_net_state_domestic_product.x","per_capita_net_state_domestic_product.y","per_capita_net_state_domestic_product.x.x","state_wise_social_sector_expenditure.x","state_wise_social_sector_expenditure.y","state_wise_capital_outlay.x","state_wise_capital_outlay.y","state_wise_capital_expenditure.x","state_wise_capital_expenditure.y","per_capita_net_state_domestic_product.y.y","per_capita_net_state_domestic_product.x.x.x","per_capita_net_state_domestic_product.y.y.y","state_wise_deposits_of_regional_rural_banks.x","state_wise_deposits_of_regional_rural_banks.y","state_wise_personal_loans_by_scheduled_commercial_banks.x","state_wise_personal_loans_by_scheduled_commercial_banks.y","state_wise_credit_to_industry_by_scheduled_commercial_banks","state_wise_credit_to_industry_by_scheduled_commercial_banks_.","state_wise_credit_to_agriculture_by_scheduled_commercial_banks.x","state_wise_credit_to_agriculture_by_scheduled_commercial_banks.y","state_wise_credit_by_scheduled_commercial_banks_in_india.x","state_wise_credit_by_scheduled_commercial_banks_in_india.y","state_wise_deposits_by_scheduled_commercial_banks_in_india.x","state_wise_deposits_by_scheduled_commercial_banks_in_india.y","state_wise_credit_deposit_ratio_of_scheduled_commercial_banks_according_to_place_of_utilisation.x","state_wise_credit_deposit_ratio_of_scheduled_commercial_banks_according_to_place_of_utilisation.y","state_wise_credit_deposit_ratio_of_scheduled_commercial_banks_according_to_place_of_sanction.x","state_wise_credit_deposit_ratio_of_scheduled_commercial_banks_according_to_place_of_sanction.y","state_wise_distribution_of_offices_of_scheduled_commercial_banks.x","state_wise_distribution_of_offices_of_scheduled_commercial_banks.y","state_wise_unemployment_rate_usual_status_adjusted.x","state_wise_unemployment_rate_usual_status_adjusted_contd_..x","state_wise_unemployment_rate_usual_status_adjusted_..x","state_wise_telephones_per_population.x","state_wise_telephones_per_population.y","state_wise_electricity_transmission_distribution_losses.x","state_wise_electricity_transmission_distribution_losses.y","state_wise_length_of_state_highways.x","state_wise_length_of_state_highways.y","state_wise_length_of_roads.x","state_wise_length_of_roads.y","state_wise_railway_route.x","state_wise_railway_route.y","state_wise_length_of_national_highways.x","state_wise_length_of_national_highways.y","state_wise_power_requirement.x","state_wise_power_requirement.y","state_wise_installed_capacity_of_power.x","state_wise_installed_capacity_of_power.y","state_wise_availability_of_power.x","state_wise_availability_of_power.y","state_wise_unemployment_rate_usual_status_adjusted.y","state_wise_unemployment_rate_usual_status_adjusted_contd_..y","state_wise_unemployment_rate_usual_status_adjusted_..y","state_wise_infant_mortality_rate.x","state_wise_infant_mortality_rate.y","state_wise_total_population"
"21","Uttar Pradesh",1988,NA,NA,NA,"224363","752642",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22","Uttar Pradesh",1989,NA,NA,NA,"231047","755228",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23","Uttar Pradesh",1990,NA,NA,NA,"234689","797101",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24","Uttar Pradesh",1991,NA,NA,NA,"236987","789011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25","Uttar Pradesh",1992,NA,NA,NA,"226036","753662",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,106090,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132062
"26","Uttar Pradesh",1993,NA,NA,NA,"234714","786168",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27","Uttar Pradesh",1994,NA,NA,NA,"232057","777777",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,11,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,7,NA,NA,NA
"28","Uttar Pradesh",1995,NA,NA,NA,"232036","760457",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29","Uttar Pradesh",1996,NA,NA,NA,"240081","797290",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30","Uttar Pradesh",1997,NA,NA,NA,"244434","817692",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","Uttar Pradesh",2000,NA,NA,NA,"-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,33,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,3,8,NA,NA,NA
